Image,Latitude,Longitude,Confidence,Top Left,Bottom Left,Bottom Right,Top Right,Ice Chunk Area
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8743817806243896,"(803,1911)","(803,1947)","(867,1947)","(867,1911)",30489.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9021669626235962,"(3629,1891)","(3629,1987)","(3682,1987)","(3682,1891)",22133.0
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9408158659934998,"(1185,2404)","(1185,2470)","(1267,2470)","(1267,2404)",21257.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9402677416801452,"(1219,2315)","(1219,2403)","(1289,2403)","(1289,2315)",21257.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.8874863386154175,"(2329,2433)","(2329,2500)","(2367,2500)","(2367,2433)",7870.5
JHI_FullSurvey_75m_Flight_01_00320.JPG,58.85271791411111,-137.0992502217778,0.9282132983207704,"(2119,3269)","(2119,3342)","(2237,3342)","(2237,3269)",28180.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9274441599845886,"(3104,316)","(3104,365)","(3194,365)","(3194,316)",17217.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.7831177115440369,"(3195,298)","(3195,366)","(3222,366)","(3222,298)",17217.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8887853026390076,"(5635,1224)","(5635,1266)","(5705,1266)","(5705,1224)",21952.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8627230525016785,"(5691,1179)","(5691,1286)","(5737,1286)","(5737,1179)",21952.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9447717070579528,"(2540,1635)","(2540,1750)","(2632,1750)","(2632,1635)",23478.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9474055171012878,"(5720,1604)","(5720,1694)","(5810,1694)","(5810,1604)",16788.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8816400766372681,"(4435,2261)","(4435,2328)","(4462,2328)","(4462,2261)",18866.0
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8720466494560242,"(4460,2285)","(4460,2383)","(4496,2383)","(4496,2285)",18866.0
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9465106725692748,"(33,2791)","(33,2886)","(111,2886)","(111,2791)",24394.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.9447603225708008,"(5106,2595)","(5106,2674)","(5214,2674)","(5214,2595)",13006.5
JHI_FullSurvey_75m_Flight_01_00321.JPG,58.85293145316667,-137.09895432927777,0.8849345445632935,"(5124,2587)","(5124,2618)","(5180,2618)","(5180,2587)",13006.5
